Energy [keV]	dN/dE	unc
2205	0.0000116607	0.000000464739
2212	0.00000963635	0.000000429173
2219	0.00000778726	0.000000391976
2226	0.00000611932	0.000000353113
2233	0.00000463854	0.000000312552
2240	0.00000335102	0.000000270258
2247	0.0000022629	0.000000226204
2254	0.00000138041	0.000000180362
2261	0.00000070977	0.000000132716
2268	0.000000257189	0.0000000832678
2275	0.0000000286449	0.0000000320821
2278.5	0	0
